seed,split_type,model_name,score,rank
20,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0268800578734623,4.0
21,random,transigen_adapted_sciplex3,0.2256555344991924,3.0
21,scaffold_heldout,transigen_adapted_sciplex3,0.2095338575587556,1.0
21,cell_scaffold_heldout,transigen_adapted_sciplex3,-0.0084007563898247,5.0
22,random,transigen_adapted_sciplex3,0.2430306872060015,3.0
22,scaffold_heldout,transigen_adapted_sciplex3,0.2232198677285389,1.0
22,cell_scaffold_heldout,transigen_adapted_sciplex3,-0.0170171965366338,5.0
23,random,transigen_adapted_sciplex3,0.2452968106247793,2.0
23,scaffold_heldout,transigen_adapted_sciplex3,0.2023413026319678,1.0
23,cell_scaffold_heldout,transigen_adapted_sciplex3,0.031112685511198,4.0
24,random,transigen_adapted_sciplex3,0.216438115540738,3.0
24,scaffold_heldout,transigen_adapted_sciplex3,0.2074621652227778,1.0
24,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0182974560521502,4.0
25,random,transigen_adapted_sciplex3,0.2355584730820704,3.0
25,scaffold_heldout,transigen_adapted_sciplex3,0.1844630190180489,1.0
25,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0136062510324027,5.0
26,random,transigen_adapted_sciplex3,0.2130219670292451,3.0
26,scaffold_heldout,transigen_adapted_sciplex3,0.2393565784496971,1.0
26,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0048848267945979,4.0
27,random,transigen_adapted_sciplex3,0.2436447527647454,3.0
27,scaffold_heldout,transigen_adapted_sciplex3,0.2009309309145822,1.0
27,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0217985088382562,5.0
28,random,transigen_adapted_sciplex3,0.2411266527187932,3.0
28,scaffold_heldout,transigen_adapted_sciplex3,0.2103550598301468,1.0
28,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0156756934552541,5.0
29,random,transigen_adapted_sciplex3,0.2268213319882696,3.0
29,scaffold_heldout,transigen_adapted_sciplex3,0.1959428658675744,1.0
29,cell_scaffold_heldout,transigen_adapted_sciplex3,0.0196389448299584,4.0
30,random,transigen_adapted_sciplex3,0.2454721822296298,2.0
30,scaffold_heldout,transigen_adapted_sciplex3,0.2066540593001225,1.0
30,cell_scaffold_heldout,transigen_adapted_sciplex3,0.031072059763494,4.0
1,random,prnet_adapted_sciplex3,0.0243755442963081,5.0
1,cell_heldout,prnet_adapted_sciplex3,-0.0387443780474372,4.0
1,scaffold_heldout,prnet_adapted_sciplex3,0.0116537815088038,5.0
1,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0193796541243119,5.0
2,random,prnet_adapted_sciplex3,0.0275373788059405,5.0
2,cell_heldout,prnet_adapted_sciplex3,0.0361619094211199,4.0
2,scaffold_heldout,prnet_adapted_sciplex3,0.0256305205793577,5.0
2,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0942032196768124,1.0
3,random,prnet_adapted_sciplex3,0.0108198040610907,5.0
3,cell_heldout,prnet_adapted_sciplex3,0.0353830793367546,4.0
3,scaffold_heldout,prnet_adapted_sciplex3,0.0121413800071876,5.0
3,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0494597597739923,1.0
4,random,prnet_adapted_sciplex3,0.0154937119313645,5.0
4,cell_heldout,prnet_adapted_sciplex3,-0.0372715424444645,4.0
4,scaffold_heldout,prnet_adapted_sciplex3,0.030014846147505,5.0
4,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0749543030107628,5.0
5,random,prnet_adapted_sciplex3,0.0081875058661971,5.0
5,cell_heldout,prnet_adapted_sciplex3,-0.0389691781659939,4.0
5,scaffold_heldout,prnet_adapted_sciplex3,0.0080835224595178,5.0
5,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0555467270678981,5.0
6,random,prnet_adapted_sciplex3,0.0030861967418809,5.0
6,cell_heldout,prnet_adapted_sciplex3,-0.0079832596424828,4.0
6,scaffold_heldout,prnet_adapted_sciplex3,-0.0017340379991512,5.0
6,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0152822828209344,4.0
7,random,prnet_adapted_sciplex3,0.0168547347509155,5.0
7,cell_heldout,prnet_adapted_sciplex3,-0.0040642046068622,4.0
7,scaffold_heldout,prnet_adapted_sciplex3,0.0184042129041487,5.0
7,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0105157786647474,5.0
8,random,prnet_adapted_sciplex3,0.0342392085750734,5.0
8,cell_heldout,prnet_adapted_sciplex3,0.0354374856532076,4.0
8,scaffold_heldout,prnet_adapted_sciplex3,0.0158222633025744,5.0
8,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0104414476780403,5.0
9,random,prnet_adapted_sciplex3,0.0114930698994431,5.0
9,cell_heldout,prnet_adapted_sciplex3,-0.0374241671468072,4.0
9,scaffold_heldout,prnet_adapted_sciplex3,0.010239572812638,5.0
9,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0098143132347581,5.0
10,random,prnet_adapted_sciplex3,0.0127737523504305,5.0
10,cell_heldout,prnet_adapted_sciplex3,0.0380864787605197,4.0
10,scaffold_heldout,prnet_adapted_sciplex3,0.0142072793291388,5.0
10,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0231286442414625,2.0
11,random,prnet_adapted_sciplex3,0.0240240008920728,5.0
11,cell_heldout,prnet_adapted_sciplex3,-0.0378708124458638,4.0
11,scaffold_heldout,prnet_adapted_sciplex3,0.0278522652472338,5.0
11,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0383925492529817,5.0
12,random,prnet_adapted_sciplex3,0.0265032769199764,5.0
12,cell_heldout,prnet_adapted_sciplex3,0.0366979654837228,4.0
12,scaffold_heldout,prnet_adapted_sciplex3,0.0106054376783652,5.0
12,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0172826786939562,4.0
13,random,prnet_adapted_sciplex3,-0.0012727963584372,5.0
13,cell_heldout,prnet_adapted_sciplex3,-0.0362820686795818,4.0
13,scaffold_heldout,prnet_adapted_sciplex3,0.0110493172807853,5.0
13,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0292557533457707,5.0
14,random,prnet_adapted_sciplex3,0.0080598335227891,5.0
14,cell_heldout,prnet_adapted_sciplex3,-0.0013706895123379,4.0
14,scaffold_heldout,prnet_adapted_sciplex3,0.0228920202982227,5.0
14,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0001663244199046,5.0
15,random,prnet_adapted_sciplex3,0.0311626278771588,5.0
15,cell_heldout,prnet_adapted_sciplex3,0.0359382121999143,4.0
15,scaffold_heldout,prnet_adapted_sciplex3,0.0150514154602581,5.0
15,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0171619411714649,4.0
16,random,prnet_adapted_sciplex3,0.049140331767543,5.0
16,cell_heldout,prnet_adapted_sciplex3,0.0383957346685322,4.0
16,scaffold_heldout,prnet_adapted_sciplex3,0.0245652192744685,5.0
16,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0384383813036241,4.0
17,random,prnet_adapted_sciplex3,0.0151163649548567,5.0
17,cell_heldout,prnet_adapted_sciplex3,0.0328501571049982,4.0
17,scaffold_heldout,prnet_adapted_sciplex3,0.0254621927400394,5.0
17,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0405109005939609,4.0
18,random,prnet_adapted_sciplex3,0.0078994823420254,5.0
18,cell_heldout,prnet_adapted_sciplex3,-0.0388952626251458,4.0
18,scaffold_heldout,prnet_adapted_sciplex3,0.0061208730458061,5.0
18,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0245737801915172,5.0
19,random,prnet_adapted_sciplex3,0.0111904483870876,5.0
19,cell_heldout,prnet_adapted_sciplex3,-0.0393466223739523,4.0
19,scaffold_heldout,prnet_adapted_sciplex3,0.0286997221456221,5.0
19,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0391801857761562,5.0
20,random,prnet_adapted_sciplex3,0.0291416332235382,5.0
20,cell_heldout,prnet_adapted_sciplex3,-0.0367213589831606,4.0
20,scaffold_heldout,prnet_adapted_sciplex3,0.0212090912272764,5.0
20,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0264267025165418,5.0
21,random,prnet_adapted_sciplex3,0.0035736761754426,5.0
21,cell_heldout,prnet_adapted_sciplex3,-0.0016843618672632,4.0
21,scaffold_heldout,prnet_adapted_sciplex3,0.0001413410692548,5.0
21,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0183362620559155,4.0
22,random,prnet_adapted_sciplex3,0.0214481579660382,5.0
22,cell_heldout,prnet_adapted_sciplex3,0.0354505041639694,4.0
22,scaffold_heldout,prnet_adapted_sciplex3,0.0069928827952966,5.0
22,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0130068508175784,4.0
23,random,prnet_adapted_sciplex3,-0.0017025830830984,5.0
23,cell_heldout,prnet_adapted_sciplex3,-0.0411462273891604,4.0
23,scaffold_heldout,prnet_adapted_sciplex3,0.0062855257199375,5.0
23,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0362509997948744,5.0
24,random,prnet_adapted_sciplex3,0.0058472071390479,5.0
24,cell_heldout,prnet_adapted_sciplex3,-0.0022207420790799,4.0
24,scaffold_heldout,prnet_adapted_sciplex3,0.0083741776478441,5.0
24,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.009601927866783,5.0
25,random,prnet_adapted_sciplex3,0.0136251116584955,5.0
25,cell_heldout,prnet_adapted_sciplex3,0.03670545156575,4.0
25,scaffold_heldout,prnet_adapted_sciplex3,0.0167182870287113,5.0
25,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0431085296060071,1.0
26,random,prnet_adapted_sciplex3,0.0259413668158156,5.0
26,cell_heldout,prnet_adapted_sciplex3,-0.0033291391755892,4.0
26,scaffold_heldout,prnet_adapted_sciplex3,0.0212903212669347,5.0
26,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0039173069904201,5.0
27,random,prnet_adapted_sciplex3,0.0366193291938325,5.0
27,cell_heldout,prnet_adapted_sciplex3,0.0348668063672216,4.0
27,scaffold_heldout,prnet_adapted_sciplex3,0.0160093506894799,5.0
27,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0396785697559901,2.0
28,random,prnet_adapted_sciplex3,0.0257847946539137,5.0
28,cell_heldout,prnet_adapted_sciplex3,0.0372287353823669,4.0
28,scaffold_heldout,prnet_adapted_sciplex3,0.0112743331041136,5.0
28,cell_scaffold_heldout,prnet_adapted_sciplex3,0.0651578525624702,1.0
29,random,prnet_adapted_sciplex3,0.0099093835275274,5.0
29,cell_heldout,prnet_adapted_sciplex3,-0.038666068187839,4.0
29,scaffold_heldout,prnet_adapted_sciplex3,0.0120564701521721,5.0
29,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0578610739068116,5.0
30,random,prnet_adapted_sciplex3,0.0174701174393776,5.0
30,cell_heldout,prnet_adapted_sciplex3,-0.037750991735402,4.0
30,scaffold_heldout,prnet_adapted_sciplex3,0.0149367354544217,5.0
30,cell_scaffold_heldout,prnet_adapted_sciplex3,-0.0204679070736847,5.0
