dataset,model,model_label,split,seed,n_records,n_gene_sets,mean_pathway_pearson,sd_pathway_pearson,median_pathway_pearson,iqr_pathway_pearson,mean_pathway_rmse,median_pathway_rmse,status,notes
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,8,404,39,0.30210199403961546,0.2961699496212091,0.30841434606926843,0.46143650116995133,0.031534025848945026,0.022706341260504005,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,8,404,39,0.3157182718007969,0.3126494797626112,0.32650265584950133,0.48473595879829495,0.03156639367484969,0.023795245365458205,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,8,404,39,0.277721258409077,0.3008278443044981,0.26685610549035504,0.42961271904090925,0.031225971719047296,0.02275806550974684,completed,Loaded completed prediction vectors from transigen_seed008_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,8,404,39,0.09568435576965563,0.2315485978311108,0.07339734322947886,0.26636337227178786,0.05583308322138141,0.05004385072307241,completed,Loaded completed prediction vectors from prnet_main30_seed008_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,8,419,39,0.19973998850673078,0.2693711003060304,0.187861232576279,0.4057783637289989,0.03265556736594137,0.023048734548723266,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,8,419,39,0.13396658440052975,0.2872283910241833,0.12377845659246645,0.3943117959599649,0.03577441557915085,0.027130805295038585,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,8,419,39,0.19146112531161338,0.2877416413271279,0.18754801458415316,0.4001651591894541,0.03564666657087921,0.02788164417748175,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,8,419,39,0.2480630376449891,0.2811572956420309,0.269951817187207,0.3967196125683258,0.032675403454585,0.024814595653187596,completed,Loaded completed prediction vectors from transigen_seed008_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,8,419,39,0.011113377456382637,0.22565734202092508,0.014531418767072188,0.31377446433571093,0.08720252191575996,0.08243929825750916,completed,Loaded completed prediction vectors from prnet_main30_seed008_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,8,134,39,0.0763753725255421,0.2405069463040763,0.0650259472308212,0.3265285225987169,0.028495290462607265,0.01977894167558503,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,8,134,39,0.018851713939472454,0.22254043737386522,0.027866362996740092,0.31638838727057916,0.0333165116695375,0.026076016896052594,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,8,134,39,0.01490481300179526,0.2102756218409216,0.006491103875644014,0.2745488655308761,0.033915964725818586,0.026930993484308673,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,8,134,39,0.031896654435081294,0.1662338805918928,0.03941910510990661,0.19622819977909728,0.13658571851097084,0.13350555343901863,completed,Loaded completed prediction vectors from transigen_seed008_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,8,134,39,0.01821312695061837,0.276673036061054,0.02619752327245728,0.3770527671639621,0.2435763589017124,0.2384891811425127,completed,Loaded completed prediction vectors from prnet_main30_seed008_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,9,407,39,0.17452061648632994,0.2801844673446582,0.17235401540115663,0.42941935959318284,0.03292901310531121,0.02191630299150572,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,9,407,39,0.31495259634505246,0.2804858867206287,0.337341005752656,0.40375746939192,0.031244770304600235,0.023409561029612145,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,9,407,39,0.3374739616890102,0.28878110958254744,0.3522296219161699,0.4325953225566674,0.031340049872226654,0.02395342177237882,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,9,407,39,0.2558441047822049,0.29899264119607377,0.25066657961635885,0.41303704601210317,0.02980036438681175,0.021760634130782452,completed,Loaded completed prediction vectors from transigen_seed009_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,9,407,39,0.06461191239619503,0.1994271990670669,0.0495999348930054,0.27104250325016205,0.0713801250416242,0.06542535286358968,completed,Loaded completed prediction vectors from prnet_main30_seed009_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,9,421,39,0.21098299059716258,0.27340034038288963,0.2096065797051736,0.4012425541821083,0.037298722851730325,0.02314155271833705,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,9,421,39,0.16422616865640918,0.32780725657587817,0.1483002661128156,0.474829646259756,0.03879216088137221,0.02705427319265836,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,9,421,39,0.22358293740082832,0.32134744016423294,0.2077807111035499,0.47117301779724374,0.03825241524846709,0.027560835424618336,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,9,421,39,0.2664031611359409,0.3037714186220257,0.24904175477454757,0.4482127285404741,0.03617845776795639,0.022670860708796023,completed,Loaded completed prediction vectors from transigen_seed009_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,9,421,39,0.06235271913394538,0.20494982013648524,0.04904644175027865,0.28128500800003364,0.06185108992920855,0.05563786663918986,completed,Loaded completed prediction vectors from prnet_main30_seed009_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,9,144,39,0.1262340265503597,0.25161457659641795,0.12728864881415283,0.3189903859925467,0.0412169092254189,0.027754190968418864,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,9,144,39,0.07226460668398703,0.2510888104116195,0.10105235173144633,0.3160227768736108,0.04301455892209803,0.02893662783131718,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,9,144,39,0.08200591664499361,0.26071222437090175,0.09320978577307867,0.3807964621543046,0.04307599492266039,0.030057548112711177,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,9,144,39,-0.01871656595733343,0.2998824761075192,-0.0479085687759193,0.407210575986034,0.05524364811245576,0.04244419185691503,completed,Loaded completed prediction vectors from transigen_seed009_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,9,144,39,0.02986186047742075,0.29724309324047454,0.043497547491202826,0.45716048205813903,0.5230465893870039,0.5194994395398302,completed,Loaded completed prediction vectors from prnet_main30_seed009_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,10,445,39,0.18596366652412985,0.2818431372243448,0.18617844355190385,0.4037050707215161,0.03423178365626798,0.022803213073998498,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,10,445,39,0.301124441457163,0.2826806057254177,0.3183035617245105,0.38465163753745113,0.031920161087604496,0.022836526043222307,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,10,445,39,0.31060398645088155,0.3067639742787732,0.3258156513985714,0.47656953220998133,0.03186807177791856,0.023599706644644138,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,10,445,39,0.23290261344453142,0.31267931984937664,0.2364875959378789,0.4288448822708481,0.031857166076611085,0.022963245694886687,completed,Loaded completed prediction vectors from transigen_seed010_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,10,445,39,0.03440238280771537,0.18958384399962072,0.030223419117062958,0.24467700929989383,0.07125227413488555,0.06346150790653964,completed,Loaded completed prediction vectors from prnet_main30_seed010_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,10,390,39,0.12555330385690322,0.2722239267133917,0.13833583861696508,0.36435358499435144,0.029670462024535996,0.022015644048128724,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,10,390,39,0.07669009629001364,0.28615915090289273,0.06879109121696891,0.37747311108326337,0.03173934869877742,0.024659074325638186,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,10,390,39,0.1348359792056596,0.28205642441496453,0.1340431086845101,0.39996818310459314,0.03229719500130498,0.025556979684460177,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,10,390,39,0.169551622162776,0.2779484315598155,0.17146426475076668,0.3681015396114735,0.029227055249852522,0.021299768357694024,completed,Loaded completed prediction vectors from transigen_seed010_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,10,390,39,0.01908377576853807,0.19439499078640335,0.017284733043243017,0.26851518877631636,0.0912163390782356,0.08911194597930301,completed,Loaded completed prediction vectors from prnet_main30_seed010_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,10,128,39,0.05406021911711616,0.2285146808670143,0.04206365846602992,0.3222096465122584,0.025037479828790996,0.019701478237596153,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,10,128,39,0.008684483200079382,0.2182594192475213,-0.004829743401900907,0.3026809754638966,0.02921437502100725,0.025109740117436538,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,10,128,39,-0.0022635641022299754,0.2016283948870394,-0.013439220885554028,0.27026085137639333,0.029921488439213405,0.025182433817685992,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,10,128,39,0.0370036894700089,0.19073288151702847,0.03843751737656187,0.27678214808559054,0.07878002882998134,0.07675341535369143,completed,Loaded completed prediction vectors from transigen_seed010_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,10,128,39,0.08550940008714544,0.24525809270168195,0.07737581428316315,0.35051352596975593,0.2885883316606982,0.2877919048293829,completed,Loaded completed prediction vectors from prnet_main30_seed010_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,11,450,39,0.18197513611240668,0.2794568500447502,0.1702134217224486,0.4188060352833627,0.032570178940681996,0.022623645831651308,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,11,450,39,0.29807386865526075,0.2772254883348461,0.3043913785165543,0.3816197387210906,0.031045410819158875,0.02250652328887467,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,11,450,39,0.3087920047215073,0.2936882230910395,0.31769587574418445,0.4477047239089609,0.03125958814420577,0.02393932570458219,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,11,450,39,0.23397818645571375,0.28999442230006744,0.2512318886140168,0.40424770776476737,0.029879283688781174,0.022373392273894784,completed,Loaded completed prediction vectors from transigen_seed011_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,11,450,39,0.08016093533444152,0.19445487083391097,0.07991942396348178,0.26058838104630827,0.062496882568151814,0.059207633629488284,completed,Loaded completed prediction vectors from prnet_main30_seed011_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,11,412,39,0.19350756412340359,0.2726023655697761,0.17460106340488418,0.400781008006355,0.03840356459935995,0.0256321146928263,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,11,412,39,0.17090756210244112,0.3003301119671724,0.14795377487710176,0.4260004979863088,0.04075253873461697,0.03037179418552728,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,11,412,39,0.22285256093314126,0.29535289573942847,0.212040590415768,0.38498878987277224,0.04045085417724561,0.030665263257218515,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,11,412,39,0.24826386979885157,0.2886089220615138,0.24196281243740575,0.43814712288628566,0.03835548618993511,0.027124902961163502,completed,Loaded completed prediction vectors from transigen_seed011_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,11,412,39,0.11708959832527216,0.21514030383624352,0.12597161920382893,0.29838769583471947,0.06297610063993185,0.054760906378071336,completed,Loaded completed prediction vectors from prnet_main30_seed011_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,11,139,39,0.16199881441732922,0.2864534253706812,0.13566702567708455,0.3533983134705626,0.04518937660925907,0.029882153904362642,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,11,139,39,0.10936113006303042,0.2768789042930273,0.11313787274157155,0.40641828721195306,0.050376772187881,0.03647871042990231,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,11,139,39,0.10668400128511156,0.27638924768045614,0.10169948801992156,0.3759982628957421,0.05071635557721154,0.03770353819676594,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,11,139,39,0.04483628489885809,0.18041298874233716,0.030275745136330235,0.2593265695519953,0.21008657798132174,0.20234092309360768,completed,Loaded completed prediction vectors from transigen_seed011_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,11,139,39,0.011369340533818563,0.3342427367168271,0.006894994956639444,0.5272190432131818,0.5346474512644501,0.53071018276811,completed,Loaded completed prediction vectors from prnet_main30_seed011_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,12,440,39,0.17930579406155656,0.2851186950912348,0.18086542830330887,0.4418000589249391,0.033854713380583566,0.02298393107321116,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,12,440,39,0.28454750654292726,0.29966144663531663,0.29868691000339165,0.4143568574537003,0.03240320512106312,0.02312230783263239,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,12,440,39,0.3022536874828832,0.3047241353218137,0.31061917446394205,0.47377137340520875,0.03196787534782805,0.023749057832525483,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,12,440,39,0.24628120258196678,0.3041094612108681,0.23974351805569494,0.4434443023068598,0.03120381948131267,0.02240941178470364,completed,Loaded completed prediction vectors from transigen_seed012_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,12,440,39,0.03770684315716544,0.2140929361077911,0.030859072816165088,0.27615682838615163,0.06375799814217914,0.058254741098044266,completed,Loaded completed prediction vectors from prnet_main30_seed012_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,12,421,39,0.14075339571657264,0.27557364791582084,0.12885563146613663,0.39473601862934243,0.026518307872517848,0.0204524436618028,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,12,421,39,0.11126118234049026,0.30558828096173407,0.12734023330810368,0.43364062856669056,0.02943048505319674,0.024829431778004427,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,12,421,39,0.1545585026738442,0.30244244060923,0.14890503887400341,0.45210627524773705,0.030341555586684978,0.025811922542470923,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,12,421,39,0.19249089507503206,0.2813201619612662,0.1853354253346396,0.3794611598823047,0.02641539803032889,0.020634264834125945,completed,Loaded completed prediction vectors from transigen_seed012_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,12,421,39,0.022592963150879605,0.1914102474708246,0.017955663922845807,0.26394299184909015,0.07533783397132504,0.070128915543442,completed,Loaded completed prediction vectors from prnet_main30_seed012_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,12,136,39,0.10326103718431406,0.23943860323157884,0.11641073933832036,0.33726689281156635,0.02157908218447581,0.01911335643973182,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,12,136,39,0.06631281931305387,0.24515277011827852,0.10224874320792773,0.35972731366884925,0.02661431906363228,0.02392435148508775,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,12,136,39,0.06235665546719171,0.24511346060028905,0.09158521794063465,0.35071718005950536,0.02743527795834905,0.02628270444258495,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,12,136,39,0.023834348411163372,0.15462201512006424,0.01788847995451973,0.1996221409399752,0.09026589022910773,0.08988466884760804,completed,Loaded completed prediction vectors from transigen_seed012_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,12,136,39,0.05703135099894301,0.23674511463530953,0.05922044429291849,0.31928369202977375,0.2576398445327314,0.2573299077039369,completed,Loaded completed prediction vectors from prnet_main30_seed012_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,13,439,39,0.16358871667819755,0.2802446169446117,0.15672566316500394,0.41863962014004324,0.03130238726204154,0.021669725135610232,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,13,439,39,0.29138189390171076,0.27119094627625784,0.2891606783566329,0.3760442350986185,0.030476110697932306,0.022149652185495396,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,13,439,39,0.3088308393802791,0.2893520866442514,0.3274526747863117,0.4132801549873021,0.030431078988882625,0.023810383952122163,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,13,439,39,0.22919044891993057,0.29529718965403,0.226319691114318,0.4237342649415183,0.030179170360814408,0.021602673132701894,completed,Loaded completed prediction vectors from transigen_seed013_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,13,439,39,0.025171280030229327,0.1773824533598079,0.025604123950882216,0.2470478608592217,0.0872815330057233,0.09216628431270664,completed,Loaded completed prediction vectors from prnet_main30_seed013_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,13,440,39,0.1665182254068106,0.28637936260373753,0.1630767620648806,0.4354890529037707,0.030498406219927138,0.021110422997052354,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,13,440,39,0.11662026419673785,0.3244148020295444,0.11630082833436457,0.4721578224093007,0.03475474825198365,0.026713533142676778,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,13,440,39,0.17633253278098107,0.3182935458664992,0.1699518396638446,0.4497623763768096,0.034530216192273394,0.026577075591592794,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,13,440,39,0.2152561936801818,0.28265894192621044,0.20338879116236558,0.4225576364834266,0.0313724276669504,0.022581999386404455,completed,Loaded completed prediction vectors from transigen_seed013_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,13,440,39,0.022730960770599978,0.17127777792016563,0.02663358533594818,0.24522932379822243,0.061819758145415966,0.05524852796890818,completed,Loaded completed prediction vectors from prnet_main30_seed013_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,13,147,39,0.10960504748556846,0.27419263913177155,0.07167497223246881,0.4179571387320702,0.03560831790229315,0.024540476291640172,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,13,147,39,0.06477421047340791,0.2593834709899667,0.05036158662467195,0.29640292386564404,0.03954464521303512,0.029495871215926547,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,13,147,39,0.0621979466245328,0.27729100176499455,0.05238074081072256,0.3413676221081345,0.04006745065442286,0.030798450505028368,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,13,147,39,0.08317281832403735,0.2635186661942364,0.07093758481550946,0.44657585017006435,0.2141072373794421,0.21103264277666892,completed,Loaded completed prediction vectors from transigen_seed013_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,13,147,39,0.0015434407724038166,0.3075574048736427,0.0003653943079765944,0.4615178496558117,0.5071334458255985,0.5028701983055551,completed,Loaded completed prediction vectors from prnet_main30_seed013_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,random,14,457,39,0.18443874112308647,0.2775178752102903,0.18543714000526285,0.4130947776748972,0.032530631562997264,0.021181773805303394,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,random,14,457,39,0.2868207063932944,0.27953200217279006,0.28183811495365,0.40205866974350407,0.0314212875657161,0.023105861514773604,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,random,14,457,39,0.30048521898552744,0.29433442360575285,0.31057567462549174,0.4427012030487673,0.03174479628135548,0.02397898290045982,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,random,14,457,39,0.24812882218366367,0.30861319864268993,0.23104421194768476,0.4480451487828049,0.030637700358165175,0.02233953163071527,completed,Loaded completed prediction vectors from transigen_seed014_random.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,random,14,457,39,0.006037867852712552,0.2048453795480434,0.0019439469286344816,0.2744871062083766,0.07238498789235397,0.07096244867740491,completed,Loaded completed prediction vectors from prnet_main30_seed014_random.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,scaffold_heldout,14,521,39,0.18740282298888516,0.2666956391594103,0.1748766237513292,0.406946756209517,0.030847160735548464,0.022093914173389163,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,scaffold_heldout,14,521,39,0.16332992612722685,0.28891748542584506,0.14788023552587717,0.44086294801980136,0.033078118509484174,0.02667181657806441,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,scaffold_heldout,14,521,39,0.21633286789353826,0.2881130910729693,0.20657936875196015,0.4057539872689846,0.03285494032086994,0.026862169541620348,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,scaffold_heldout,14,521,39,0.22905601830583572,0.29828831458986615,0.2042844046819825,0.4308001036418037,0.0308808069068323,0.023301849818449023,completed,Loaded completed prediction vectors from transigen_seed014_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,scaffold_heldout,14,521,39,0.04972704122548949,0.17380665075990942,0.051082305269073126,0.24488925290047586,0.0686633739017437,0.06422941000703133,completed,Loaded completed prediction vectors from prnet_main30_seed014_scaffold_heldout.npz.
sciplex3_24h_top2000,global_train_mean,Global mean,cell_scaffold_heldout,14,176,39,0.15062250188986184,0.2998273002108264,0.135468661599756,0.419483210482346,0.03341603800869157,0.021888453905686403,completed,Reconstructed from train-only mean response vectors.
sciplex3_24h_top2000,ridge_drug_fp,Ridge drug FP,cell_scaffold_heldout,14,176,39,0.13511289998193432,0.28584214045500284,0.1574191161450313,0.44492585169847537,0.03603918857955654,0.026420492945963096,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,ridge_cell_dose_drug_fp,Ridge cell+dose+drug FP,cell_scaffold_heldout,14,176,39,0.14135644499217087,0.2893042975961756,0.16486654089314165,0.4520824429230089,0.03619918124512686,0.026588797872199553,completed,Reconstructed with alpha=10 and training-only feature preprocessing.
sciplex3_24h_top2000,transigen_adapted_sciplex3,TranSiGen-style,cell_scaffold_heldout,14,176,39,-0.04467062890763828,0.1894536587633116,-0.04137460919694731,0.24465161888833573,0.4418003146562784,0.4447845762740824,completed,Loaded completed prediction vectors from transigen_seed014_cell_scaffold_heldout.npz.
sciplex3_24h_top2000,prnet_adapted_sciplex3,PRnet-style,cell_scaffold_heldout,14,176,39,0.0743969163585889,0.2894505098818399,0.06805932725650497,0.4173037452100056,0.4805384163269931,0.4857720948651946,completed,Loaded completed prediction vectors from prnet_main30_seed014_cell_scaffold_heldout.npz.
