record_id,drug_name,cell_line,dose_value,time,n_cells,smiles,isomeric_smiles,pubchem_cid,scaffold,sample_id,cell_line_24h_control_profile
Barasertib (AZD1152-HQPA)__MCF7__1000nM__24h,Barasertib (AZD1152-HQPA),MCF7,1000.0,24.0,426,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,16007391,O=C(Cc1cc(Nc2ncnc3ccccc23)n[nH]1)Nc1ccccc1,Barasertib (AZD1152-HQPA)__MCF7__1000nM__24h,MCF7_24h_control_profile
Barasertib (AZD1152-HQPA)__MCF7__10000nM__24h,Barasertib (AZD1152-HQPA),MCF7,10000.0,24.0,402,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCO,16007391,O=C(Cc1cc(Nc2ncnc3ccccc23)n[nH]1)Nc1ccccc1,Barasertib (AZD1152-HQPA)__MCF7__10000nM__24h,MCF7_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__A549__10nM__24h","Baricitinib (LY3009104, INCB028050)",A549,10.0,24.0,234,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__A549__10nM__24h",A549_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__A549__100nM__24h","Baricitinib (LY3009104, INCB028050)",A549,100.0,24.0,231,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__A549__100nM__24h",A549_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__A549__1000nM__24h","Baricitinib (LY3009104, INCB028050)",A549,1000.0,24.0,225,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__A549__1000nM__24h",A549_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__A549__10000nM__24h","Baricitinib (LY3009104, INCB028050)",A549,10000.0,24.0,280,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__A549__10000nM__24h",A549_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__K562__10nM__24h","Baricitinib (LY3009104, INCB028050)",K562,10.0,24.0,264,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__K562__10nM__24h",K562_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__K562__100nM__24h","Baricitinib (LY3009104, INCB028050)",K562,100.0,24.0,256,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__K562__100nM__24h",K562_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__K562__1000nM__24h","Baricitinib (LY3009104, INCB028050)",K562,1000.0,24.0,284,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__K562__1000nM__24h",K562_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__K562__10000nM__24h","Baricitinib (LY3009104, INCB028050)",K562,10000.0,24.0,261,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__K562__10000nM__24h",K562_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__MCF7__10nM__24h","Baricitinib (LY3009104, INCB028050)",MCF7,10.0,24.0,584,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__MCF7__10nM__24h",MCF7_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__MCF7__100nM__24h","Baricitinib (LY3009104, INCB028050)",MCF7,100.0,24.0,556,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__MCF7__100nM__24h",MCF7_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__MCF7__1000nM__24h","Baricitinib (LY3009104, INCB028050)",MCF7,1000.0,24.0,520,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__MCF7__1000nM__24h",MCF7_24h_control_profile
"Baricitinib (LY3009104, INCB028050)__MCF7__10000nM__24h","Baricitinib (LY3009104, INCB028050)",MCF7,10000.0,24.0,620,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,CCS(=O)(=O)N1CC(C1)(CC#N)N2C=C(C=N2)C3=C4C=CNC4=NC=N3,44205240,c1nc(-c2cnn(C3CNC3)c2)c2cc[nH]c2n1,"Baricitinib (LY3009104, INCB028050)__MCF7__10000nM__24h",MCF7_24h_control_profile
Belinostat (PXD101)__A549__10nM__24h,Belinostat (PXD101),A549,10.0,24.0,190,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__A549__10nM__24h,A549_24h_control_profile
Belinostat (PXD101)__A549__100nM__24h,Belinostat (PXD101),A549,100.0,24.0,239,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__A549__100nM__24h,A549_24h_control_profile
Belinostat (PXD101)__A549__1000nM__24h,Belinostat (PXD101),A549,1000.0,24.0,209,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__A549__1000nM__24h,A549_24h_control_profile
Belinostat (PXD101)__A549__10000nM__24h,Belinostat (PXD101),A549,10000.0,24.0,106,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__A549__10000nM__24h,A549_24h_control_profile
Belinostat (PXD101)__K562__10nM__24h,Belinostat (PXD101),K562,10.0,24.0,256,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__K562__10nM__24h,K562_24h_control_profile
Belinostat (PXD101)__K562__100nM__24h,Belinostat (PXD101),K562,100.0,24.0,241,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__K562__100nM__24h,K562_24h_control_profile
Belinostat (PXD101)__K562__1000nM__24h,Belinostat (PXD101),K562,1000.0,24.0,222,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__K562__1000nM__24h,K562_24h_control_profile
Belinostat (PXD101)__MCF7__10nM__24h,Belinostat (PXD101),MCF7,10.0,24.0,486,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__MCF7__10nM__24h,MCF7_24h_control_profile
Belinostat (PXD101)__MCF7__100nM__24h,Belinostat (PXD101),MCF7,100.0,24.0,451,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__MCF7__100nM__24h,MCF7_24h_control_profile
Belinostat (PXD101)__MCF7__1000nM__24h,Belinostat (PXD101),MCF7,1000.0,24.0,443,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__MCF7__1000nM__24h,MCF7_24h_control_profile
Belinostat (PXD101)__MCF7__10000nM__24h,Belinostat (PXD101),MCF7,10000.0,24.0,510,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,C1=CC=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)/C=C/C(=O)NO,6918638,O=S(=O)(Nc1ccccc1)c1ccccc1,Belinostat (PXD101)__MCF7__10000nM__24h,MCF7_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__A549__10nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),A549,10.0,24.0,231,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__A549__10nM__24h,A549_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__A549__100nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),A549,100.0,24.0,184,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__A549__100nM__24h,A549_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__A549__1000nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),A549,1000.0,24.0,179,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__A549__1000nM__24h,A549_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__10nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),K562,10.0,24.0,287,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__10nM__24h,K562_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__100nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),K562,100.0,24.0,221,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__100nM__24h,K562_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__1000nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),K562,1000.0,24.0,225,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__K562__1000nM__24h,K562_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__MCF7__10nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),MCF7,10.0,24.0,506,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__MCF7__10nM__24h,MCF7_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__MCF7__100nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),MCF7,100.0,24.0,461,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__MCF7__100nM__24h,MCF7_24h_control_profile
Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__MCF7__1000nM__24h,Bisindolylmaleimide IX (Ro 31-8220 Mesylate),MCF7,1000.0,24.0,433,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,5083,O=C1NC(=O)C(c2c[nH]c3ccccc23)=C1c1c[nH]c2ccccc12,Bisindolylmaleimide IX (Ro 31-8220 Mesylate)__MCF7__1000nM__24h,MCF7_24h_control_profile
Bosutinib (SKI-606)__A549__10nM__24h,Bosutinib (SKI-606),A549,10.0,24.0,239,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__A549__10nM__24h,A549_24h_control_profile
Bosutinib (SKI-606)__A549__100nM__24h,Bosutinib (SKI-606),A549,100.0,24.0,255,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__A549__100nM__24h,A549_24h_control_profile
Bosutinib (SKI-606)__A549__1000nM__24h,Bosutinib (SKI-606),A549,1000.0,24.0,229,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__A549__1000nM__24h,A549_24h_control_profile
Bosutinib (SKI-606)__A549__10000nM__24h,Bosutinib (SKI-606),A549,10000.0,24.0,231,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__A549__10000nM__24h,A549_24h_control_profile
Bosutinib (SKI-606)__K562__10nM__24h,Bosutinib (SKI-606),K562,10.0,24.0,217,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__K562__10nM__24h,K562_24h_control_profile
Bosutinib (SKI-606)__K562__100nM__24h,Bosutinib (SKI-606),K562,100.0,24.0,166,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__K562__100nM__24h,K562_24h_control_profile
Bosutinib (SKI-606)__K562__1000nM__24h,Bosutinib (SKI-606),K562,1000.0,24.0,107,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__K562__1000nM__24h,K562_24h_control_profile
Bosutinib (SKI-606)__MCF7__10nM__24h,Bosutinib (SKI-606),MCF7,10.0,24.0,376,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__MCF7__10nM__24h,MCF7_24h_control_profile
Bosutinib (SKI-606)__MCF7__100nM__24h,Bosutinib (SKI-606),MCF7,100.0,24.0,343,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__MCF7__100nM__24h,MCF7_24h_control_profile
Bosutinib (SKI-606)__MCF7__1000nM__24h,Bosutinib (SKI-606),MCF7,1000.0,24.0,313,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__MCF7__1000nM__24h,MCF7_24h_control_profile
Bosutinib (SKI-606)__MCF7__10000nM__24h,Bosutinib (SKI-606),MCF7,10000.0,24.0,217,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4Cl)Cl)OC)C#N)OC,5328940,c1ccc(Nc2ccnc3cc(OCCCN4CCNCC4)ccc23)cc1,Bosutinib (SKI-606)__MCF7__10000nM__24h,MCF7_24h_control_profile
Busulfan __A549__10nM__24h,Busulfan ,A549,10.0,24.0,263,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __A549__10nM__24h,A549_24h_control_profile
Busulfan __A549__100nM__24h,Busulfan ,A549,100.0,24.0,223,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __A549__100nM__24h,A549_24h_control_profile
Busulfan __A549__1000nM__24h,Busulfan ,A549,1000.0,24.0,235,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __A549__1000nM__24h,A549_24h_control_profile
Busulfan __A549__10000nM__24h,Busulfan ,A549,10000.0,24.0,230,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __A549__10000nM__24h,A549_24h_control_profile
Busulfan __K562__10nM__24h,Busulfan ,K562,10.0,24.0,285,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __K562__10nM__24h,K562_24h_control_profile
Busulfan __K562__100nM__24h,Busulfan ,K562,100.0,24.0,307,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __K562__100nM__24h,K562_24h_control_profile
Busulfan __K562__1000nM__24h,Busulfan ,K562,1000.0,24.0,322,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __K562__1000nM__24h,K562_24h_control_profile
Busulfan __K562__10000nM__24h,Busulfan ,K562,10000.0,24.0,282,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __K562__10000nM__24h,K562_24h_control_profile
Busulfan __MCF7__10nM__24h,Busulfan ,MCF7,10.0,24.0,487,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __MCF7__10nM__24h,MCF7_24h_control_profile
Busulfan __MCF7__100nM__24h,Busulfan ,MCF7,100.0,24.0,471,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __MCF7__100nM__24h,MCF7_24h_control_profile
Busulfan __MCF7__1000nM__24h,Busulfan ,MCF7,1000.0,24.0,505,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __MCF7__1000nM__24h,MCF7_24h_control_profile
Busulfan __MCF7__10000nM__24h,Busulfan ,MCF7,10000.0,24.0,493,CS(=O)(=O)OCCCCOS(=O)(=O)C,CS(=O)(=O)OCCCCOS(=O)(=O)C,2478,,Busulfan __MCF7__10000nM__24h,MCF7_24h_control_profile
CEP-33779__A549__10nM__24h,CEP-33779,A549,10.0,24.0,243,CN1CCN(CC1)C2=CC=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C,CN1CCN(CC1)C2=CC=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C,57336812,c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,CEP-33779__A549__10nM__24h,A549_24h_control_profile
CEP-33779__A549__100nM__24h,CEP-33779,A549,100.0,24.0,278,CN1CCN(CC1)C2=CC=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C,CN1CCN(CC1)C2=CC=CC(=C2)NC3=NN4C=CC=C(C4=N3)C5=CC=C(C=C5)S(=O)(=O)C,57336812,c1ccc(-c2cccn3nc(Nc4cccc(N5CCNCC5)c4)nc23)cc1,CEP-33779__A549__100nM__24h,A549_24h_control_profile
